image_uid,model,top1,top2,top3,top4,top5,p1,p2,p3,p4,p5,entropy
img_0288,convnext_tiny,grey whale,great white shark,gar,killer whale,sturgeon,0.7929567694664001,0.004845800809562206,0.0030621830374002457,0.002588709117844701,0.0017345859669148922,1.8973777294158936
img_0289,convnext_tiny,jersey,crutch,sunglass,sunglasses,plunger,0.6490190625190735,0.046648912131786346,0.030355026945471764,0.026167668402194977,0.012409109622240067,2.4028139114379883
img_0290,convnext_tiny,stethoscope,bolo tie,maraca,nipple,ping-pong ball,0.18382126092910767,0.15061774849891663,0.07059311866760254,0.053704410791397095,0.024018099531531334,4.279636859893799
img_0291,convnext_tiny,stethoscope,notebook,hand-held computer,binder,pajama,0.408372163772583,0.2077629268169403,0.10007590055465698,0.045818086713552475,0.011999142356216908,2.7584033012390137
img_0292,convnext_tiny,electric fan,oil filter,radio,harvester,joystick,0.3526111841201782,0.07478256523609161,0.06032466143369675,0.06008947640657425,0.058468662202358246,3.4626917839050293
img_0293,convnext_tiny,bobsled,racer,go-kart,barbershop,sports car,0.5485569834709167,0.07280320674180984,0.030467672273516655,0.00561398034915328,0.005202233325690031,3.202296257019043
img_0294,convnext_tiny,sports car,racer,convertible,grille,car wheel,0.5447151064872742,0.22442558407783508,0.012128709815442562,0.010787498205900192,0.0075603630393743515,2.491030216217041
img_0295,convnext_tiny,paintbrush,face powder,microphone,lipstick,spatula,0.6668757796287537,0.23778188228607178,0.00395765108987689,0.0035268892534077168,0.002806394826620817,1.4435756206512451
img_0296,convnext_tiny,rapeseed,maze,harvester,greenhouse,head cabbage,0.41599977016448975,0.20513196289539337,0.022394374012947083,0.017305031418800354,0.016838256269693375,3.292890787124634
img_0297,convnext_tiny,bell cote,castle,church,monastery,megalith,0.48988914489746094,0.15415045619010925,0.07140713930130005,0.020861994475126266,0.01784421131014824,2.842630386352539
img_0298,convnext_tiny,face powder,lipstick,loupe,bubble,Band Aid,0.5949204564094543,0.23756921291351318,0.0314067080616951,0.00556531036272645,0.005228125024586916,1.8515706062316895
img_0299,convnext_tiny,bulletproof vest,assault rifle,military uniform,projectile,oxygen mask,0.5100902915000916,0.175595223903656,0.11560887843370438,0.024807605892419815,0.013330524787306786,2.3366541862487793
img_0300,convnext_tiny,puck,maze,scoreboard,stage,theater curtain,0.6165770292282104,0.020529020577669144,0.01989740878343582,0.0174227524548769,0.0030573320109397173,3.0714330673217773
img_0301,convnext_tiny,racer,car wheel,sports car,dam,passenger car,0.7827844619750977,0.034393150359392166,0.0339924581348896,0.003339516930282116,0.00245280540548265,1.6922154426574707
img_0302,convnext_tiny,cellular telephone,digital watch,joystick,iPod,pencil box,0.4093984067440033,0.09242592006921768,0.029656723141670227,0.024205109104514122,0.024016743525862694,3.7563636302948
img_0303,convnext_tiny,puck,paintbrush,broom,shovel,snowplow,0.6104595065116882,0.12067707628011703,0.027673132717609406,0.018945297226309776,0.013225948438048363,2.335968255996704
img_0304,convnext_tiny,volcano,fountain,torch,mountain tent,church,0.36474093794822693,0.04784359782934189,0.03514012321829796,0.02936067245900631,0.025709062814712524,4.14168119430542
img_0305,convnext_tiny,military uniform,cellular telephone,sunglass,flute,suit,0.06293095648288727,0.06123350188136101,0.03861948475241661,0.03103162907063961,0.028365205973386765,5.289178371429443
img_0306,convnext_tiny,bow tie,suit,Windsor tie,oboe,bassoon,0.28738290071487427,0.22034411132335663,0.15382498502731323,0.027151722460985184,0.014877916313707829,3.3239569664001465
img_0307,convnext_tiny,soccer ball,volcano,caldron,stage,comic book,0.21056132018566132,0.06943575292825699,0.061516668647527695,0.058929357677698135,0.027727734297513962,4.671945095062256
img_0308,convnext_tiny,disk brake,electric fan,radiator,oil filter,screw,0.5621363520622253,0.09176623821258545,0.036502089351415634,0.029675986617803574,0.022053321823477745,2.6827266216278076
img_0309,convnext_tiny,toyshop,comic book,motor scooter,wine bottle,crash helmet,0.36754050850868225,0.04746338352560997,0.0362495593726635,0.02924134023487568,0.026624545454978943,4.130491256713867
img_0310,convnext_tiny,oxygen mask,gasmask,crash helmet,football helmet,stretcher,0.9668468832969666,0.005637884605675936,0.005214190576225519,0.000498439883813262,0.0003844129096250981,0.3198416829109192
img_0311,convnext_tiny,rifle,assault rifle,bulletproof vest,mortar,tank,0.43224719166755676,0.17670229077339172,0.06349930167198181,0.0547398179769516,0.02515980415046215,2.9182474613189697
img_0312,convnext_tiny,maillot,maillot tank suit,bikini,revolver,cowboy boot,0.22537976503372192,0.08130890876054764,0.051080960780382156,0.04301448166370392,0.04120535030961037,4.6074371337890625
img_0313,convnext_tiny,envelope,pick,comic book,tray,packet,0.13924117386341095,0.06350071728229523,0.05305683612823486,0.0473744198679924,0.026574643328785896,4.895730972290039
img_0314,convnext_tiny,alp,bow,parachute,oxygen mask,ski mask,0.14523930847644806,0.0863882377743721,0.07927430421113968,0.07050802558660507,0.03278927505016327,4.553991794586182
img_0315,convnext_tiny,scuba diver,hammerhead,tiger shark,comic book,king penguin,0.1353043019771576,0.07327686995267868,0.06027591601014137,0.037867333739995956,0.019115416333079338,5.166635513305664
img_0316,convnext_tiny,rock beauty,coral reef,scuba diver,anemone fish,mask,0.30336377024650574,0.230786994099617,0.05481671169400215,0.05230647325515747,0.028661582618951797,3.533872127532959
img_0317,convnext_tiny,book jacket,street sign,comic book,doormat,bottlecap,0.23882658779621124,0.22435681521892548,0.08515623956918716,0.056284837424755096,0.009098955430090427,3.9313042163848877
img_0318,convnext_tiny,comic book,television,printer,iron,laptop,0.3510197401046753,0.046768855303525925,0.03907683864235878,0.03421682491898537,0.02426336146891117,4.213902473449707
img_0319,convnext_tiny,fur coat,stole,poncho,prairie chicken,wool,0.42144638299942017,0.044074442237615585,0.030889347195625305,0.019481664523482323,0.018229981884360313,3.967341661453247
img_0320,convnext_tiny,liner,dock,planetarium,schooner,container ship,0.6224626302719116,0.008243829011917114,0.006663029082119465,0.002538898726925254,0.0023642040323466063,3.1915993690490723
img_0321,convnext_tiny,radio telescope,solar dish,crane,steel arch bridge,fire engine,0.4212586283683777,0.15316690504550934,0.03185568004846573,0.021055318415164948,0.012696086429059505,3.5889828205108643
img_0322,convnext_tiny,beer glass,bassoon,pick,oboe,lab coat,0.0365111418068409,0.03190784156322479,0.028657924383878708,0.013120554387569427,0.011830303817987442,6.031824111938477
img_0323,convnext_tiny,cuirass,thatch,overskirt,bow,breastplate,0.4552367627620697,0.1011810377240181,0.037222426384687424,0.027878306806087494,0.02450660429894924,3.421750545501709
img_0324,convnext_tiny,slot,screen,lumbermill,library,stage,0.7163863182067871,0.001954086357727647,0.0012865368044003844,0.0012827730970457196,0.0011991841020062566,2.521291732788086
img_0325,convnext_tiny,restaurant,cinema,street sign,barbershop,binoculars,0.25811201333999634,0.1627892106771469,0.12978686392307281,0.09096045792102814,0.03281526267528534,3.3931703567504883
img_0326,convnext_tiny,brassiere,maillot,bikini,hair spray,syringe,0.4830464720726013,0.12405660003423691,0.07465857267379761,0.029351146891713142,0.010882370173931122,2.9928858280181885
img_0327,convnext_tiny,palace,fountain,bell cote,stupa,pier,0.37861284613609314,0.14037629961967468,0.05716199055314064,0.038227129727602005,0.022297685965895653,3.4344980716705322
img_0328,convnext_tiny,pizza,French loaf,frying pan,dough,zucchini,0.8600673079490662,0.001628207042813301,0.001051249448210001,0.000843878136947751,0.0007203988498076797,1.354608178138733
img_0329,convnext_tiny,soccer ball,golf ball,malinois,rugby ball,croquet ball,0.6313462257385254,0.007124071475118399,0.002160025527700782,0.0021203162614256144,0.001962888054549694,3.140106439590454
img_0330,convnext_tiny,ping-pong ball,maillot,jersey,tennis ball,bobsled,0.36139047145843506,0.18458017706871033,0.10936015099287033,0.03084644488990307,0.0107859056442976,3.3506009578704834
img_0331,convnext_tiny,ping-pong ball,panpipe,tennis ball,racket,flute,0.3579432964324951,0.2518445551395416,0.07329095155000687,0.028146015480160713,0.020193777978420258,2.901766061782837
img_0332,convnext_tiny,paper towel,velvet,wreck,volcano,geyser,0.2878606915473938,0.11813779175281525,0.0771745964884758,0.028060182929039,0.016050787642598152,4.214515686035156
img_0333,convnext_tiny,barbell,horizontal bar,paddle,parallel bars,maillot,0.9444942474365234,0.003528263419866562,0.0008680222672410309,0.0007750566583126783,0.000595418328884989,0.572925329208374
img_0334,convnext_tiny,microphone,trench coat,muzzle,revolver,assault rifle,0.09726503491401672,0.05717916041612625,0.051455676555633545,0.04299283027648926,0.03401012718677521,5.131293296813965
img_0335,convnext_tiny,alp,valley,marmot,cliff,volcano,0.4693832993507385,0.2182835042476654,0.03734390437602997,0.02497376687824726,0.02497376687824726,2.640378475189209
img_0336,convnext_tiny,meat loaf,plate,French loaf,mashed potato,potpie,0.5462839603424072,0.09794331341981888,0.048108141869306564,0.04098865017294884,0.008881746791303158,2.8503785133361816
img_0337,convnext_tiny,pedestal,flagpole,dome,panpipe,palace,0.6546646356582642,0.013324332423508167,0.012371223419904709,0.011804703623056412,0.008305646479129791,2.739588737487793
img_0338,convnext_tiny,monastery,palace,bell cote,triumphal arch,church,0.24492737650871277,0.23832087218761444,0.07587496191263199,0.05551130697131157,0.011433053761720657,3.880850076675415
img_0339,convnext_tiny,seashore,sandbar,promontory,lakeside,pinwheel,0.8736632466316223,0.014857077039778233,0.010535243898630142,0.0033738494385033846,0.002046343171969056,1.1159937381744385
img_0340,convnext_tiny,burrito,potpie,guacamole,velvet,plate,0.8345894813537598,0.003652089275419712,0.0033578970469534397,0.0013356792042031884,0.0013124056858941913,1.5511143207550049
img_0341,convnext_tiny,palace,dome,church,library,castle,0.5790043473243713,0.08810219913721085,0.013723676092922688,0.006767225917428732,0.00531165674328804,3.0537447929382324
img_0342,convnext_tiny,football helmet,ballplayer,baseball,ski,maillot,0.8267009258270264,0.005883374251425266,0.003112454665824771,0.0014249855885282159,0.0014111374039202929,1.6096340417861938
