group,subject,unit,area,hemisphere,pref_image,pref_desc,pref_desc_type,n_images,text_variant,text_centering,image_space,rho_text,rho_text_null,rho_img,rho_text_given_img,rho_img_given_text,rho_text_img
MTL concept,4,39,amygdala,R,img_0122,a photo of Michael Jackson,identity,62,identity+fine,centred,clip_ln_post,0.29939345301266074,0.36332277049914474,0.309561579218374,0.08215049528992018,0.11620845485320361,0.8242829484809862
MTL concept,4,39,amygdala,R,img_0122,a photo of Michael Jackson,identity,62,identity+fine,centred,resnet50_avgpool,0.29939345301266074,0.36332277049914474,0.28649556169393414,0.13370163659073306,0.09860896418237088,0.7485415712316402
MTL concept,4,39,amygdala,R,img_0122,a photo of Michael Jackson,identity,62,fine-only,raw,clip_embed,0.243938676124196,0.29713390943636064,0.3306129178503049,0.00893867407978802,0.23027227130836456,0.7201335857491808
MTL concept,4,39,amygdala,R,img_0122,a photo of Michael Jackson,identity,62,fine-only,raw,clip_ln_post,0.243938676124196,0.29713390943636064,0.309561579218374,0.0012155431222492785,0.19652446486518166,0.7857036837320295
MTL concept,4,39,amygdala,R,img_0122,a photo of Michael Jackson,identity,62,fine-only,raw,resnet50_avgpool,0.243938676124196,0.29713390943636064,0.28649556169393414,0.05621236840683269,0.16457787154877404,0.7212458002099539
MTL concept,4,39,amygdala,R,img_0122,a photo of Michael Jackson,identity,62,fine-only,centred,clip_embed,0.16365488281103227,0.32623439769813906,0.3306129178503049,-0.05376421281675072,0.29569997182562047,0.6159142354679843
MTL concept,4,39,amygdala,R,img_0122,a photo of Michael Jackson,identity,62,fine-only,centred,clip_ln_post,0.16365488281103227,0.32623439769813906,0.309561579218374,-0.07999292047788767,0.27729132060778544,0.7033346468925749
MTL concept,4,39,amygdala,R,img_0122,a photo of Michael Jackson,identity,62,fine-only,centred,resnet50_avgpool,0.16365488281103227,0.32623439769813906,0.28649556169393414,-0.02356386772442645,0.23946243970066314,0.6322802673521597
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,identity+fine,raw,clip_embed,-0.11348781395702799,-0.1194747848217406,0.41839104066328936,-0.25811208657549223,0.46900344182937276,0.268500755461802
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,identity+fine,raw,clip_ln_post,-0.11348781395702799,-0.1194747848217406,0.41570742391935206,-0.27875775584863205,0.47658776405594816,0.3073550764465553
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,identity+fine,raw,resnet50_avgpool,-0.11348781395702799,-0.1194747848217406,0.4552274780446936,-0.2786290210765721,0.5091534795207936,0.2747033271439885
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,identity+fine,centred,clip_embed,0.44728295255286155,0.45125418122843663,0.41839104066328936,0.24306698511463018,0.17222852925502893,0.6842647367503197
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,identity+fine,centred,clip_ln_post,0.44728295255286155,0.45125418122843663,0.41570742391935206,0.2241190943429819,0.13370129600112643,0.7536971484157108
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,identity+fine,centred,resnet50_avgpool,0.44728295255286155,0.45125418122843663,0.4552274780446936,0.17998109908739562,0.20264763826972637,0.7495120429921613
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,fine-only,raw,clip_embed,0.43634661102931926,0.4238379769881606,0.41839104066328936,0.20425526182745732,0.1534746762402101,0.7492533825403302
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,fine-only,raw,clip_ln_post,0.43634661102931926,0.4238379769881606,0.41570742391935206,0.1931403399696754,0.12803141275426605,0.7912647560358949
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,fine-only,raw,resnet50_avgpool,0.43634661102931926,0.4238379769881606,0.4552274780446936,0.1572978043247662,0.21218081618432574,0.7577719342057968
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,fine-only,centred,clip_embed,0.32792087940998155,0.45672295265562735,0.41839104066328936,0.058300216982385425,0.28070623403174755,0.6924576859803717
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,fine-only,centred,clip_ln_post,0.32792087940998155,0.45672295265562735,0.41570742391935206,0.03418190073795533,0.27245009257919584,0.7383938743909783
MTL concept,4,40,amygdala,R,img_0110,a photo of Jason Momoa,identity,62,fine-only,centred,resnet50_avgpool,0.32792087940998155,0.45672295265562735,0.4552274780446936,0.022048900322682308,0.3348798206050533,0.6890934166749693
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,identity+fine,raw,clip_embed,0.003994594754270008,-0.4872325404746988,0.49436436952193796,-0.07270706968965154,0.49837586088725117,0.13475705305822525
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,identity+fine,raw,clip_ln_post,0.003994594754270008,-0.4872325404746988,0.4916371206120758,-0.07666067085153325,0.4961364828833775,0.14252228642434936
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,identity+fine,raw,resnet50_avgpool,0.003994594754270008,-0.4872325404746988,0.6160804782768923,0.0064911156993766985,0.6160936599669552,-0.001815249358314727
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,identity+fine,centred,clip_embed,0.5368012250367656,-0.2249074622185767,0.49436436952193796,0.29697435562422864,0.1792819904657888,0.7276583708894546
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,identity+fine,centred,clip_ln_post,0.5368012250367656,-0.2249074622185767,0.4916371206120758,0.29047099465924997,0.15693288701292216,0.7537794406136915
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,identity+fine,centred,resnet50_avgpool,0.5368012250367656,-0.2249074622185767,0.6160804782768923,0.1791850485834576,0.3954529547422682,0.7099837860663948
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,fine-only,raw,clip_embed,0.47512155118993266,0.27031538921829296,0.49436436952193796,0.2609068762724404,0.3008770901194028,0.591010654938026
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,fine-only,raw,clip_ln_post,0.47512155118993266,0.27031538921829296,0.4916371206120758,0.24971611580643804,0.28582150902927383,0.6190395812604732
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,fine-only,raw,resnet50_avgpool,0.47512155118993266,0.27031538921829296,0.6160804782768923,0.06503347877607811,0.44949916661344835,0.7128909500838296
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,fine-only,centred,clip_embed,0.4567364317267285,-0.4449431207579667,0.49436436952193796,0.2246613997854488,0.3056334971816849,0.6112440417514404
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,fine-only,centred,clip_ln_post,0.4567364317267285,-0.4449431207579667,0.4916371206120758,0.2290897444097738,0.30349754847738863,0.6063415552250728
MTL concept,4,41,amygdala,R,img_0146,a photo of Buzz Aldrin,identity,62,fine-only,centred,resnet50_avgpool,0.4567364317267285,-0.4449431207579667,0.6160804782768923,0.12928270275113599,0.4786561204653994,0.6104353841800807
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,identity+fine,raw,clip_embed,-0.33557251931604504,-0.32561249835100387,0.3531115876628286,-0.3412009815969315,0.3583924356875058,-0.04731895920367841
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,identity+fine,raw,clip_ln_post,-0.33557251931604504,-0.32561249835100387,0.3401842326480911,-0.3240154701955537,0.32883003497367075,-0.09481438762122243
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,identity+fine,raw,resnet50_avgpool,-0.33557251931604504,-0.32561249835100387,0.30633530699306427,-0.28212071980133735,0.24520649767789957,-0.2456199358132332
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,identity+fine,centred,clip_embed,0.29425079179963765,0.2541403745100047,0.3531115876628286,0.04418853505222072,0.20877588746206371,0.7567767803528364
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,identity+fine,centred,clip_ln_post,0.29425079179963765,0.2541403745100047,0.3401842326480911,0.06763038014036392,0.19060981391925044,0.7390337206609459
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,identity+fine,centred,resnet50_avgpool,0.29425079179963765,0.2541403745100047,0.30633530699306427,0.11029985955824996,0.14147492538924242,0.7241890300948612
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,fine-only,raw,clip_embed,0.28941831338975627,0.24532721783968342,0.3531115876628286,0.06070945122672663,0.21951587857950774,0.7056495201577497
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,fine-only,raw,clip_ln_post,0.28941831338975627,0.24532721783968342,0.3401842326480911,0.0441557467262293,0.1917448434442808,0.7733934918593822
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,fine-only,raw,resnet50_avgpool,0.28941831338975627,0.24532721783968342,0.30633530699306427,0.1012423255915987,0.145385664032985,0.7296379638685144
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,fine-only,centred,clip_embed,0.26000279701911716,0.3332700834618851,0.3531115876628286,0.048036064828486325,0.25177657489348293,0.6383511292566451
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,fine-only,centred,clip_ln_post,0.26000279701911716,0.3332700834618851,0.3401842326480911,0.017599166597497617,0.22783045019631445,0.7311088401055957
MTL concept,4,43,amygdala,R,img_0108,a photo of Charlie Chaplin,identity,62,fine-only,centred,resnet50_avgpool,0.26000279701911716,0.3332700834618851,0.30633530699306427,0.07081118141378674,0.18170151254521716,0.6893463692543229
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,identity+fine,raw,clip_embed,-0.07064060984232376,-0.20259286993745662,0.43085296279664015,-0.2218049190190986,0.4709732008778454,0.28178933343286067
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,identity+fine,raw,clip_ln_post,-0.07064060984232376,-0.20259286993745662,0.43065144129860616,-0.22714332139437515,0.47287612238330273,0.2913427959403349
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,identity+fine,raw,resnet50_avgpool,-0.07064060984232376,-0.20259286993745662,0.5869565532112087,-0.1368177610621866,0.5946110006276086,0.06793293260591819
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,identity+fine,centred,clip_embed,0.3372632098729905,0.46167831151728406,0.43085296279664015,-0.061244624923453894,0.29079359780172453,0.8502935723372895
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,identity+fine,centred,clip_ln_post,0.3372632098729905,0.46167831151728406,0.43065144129860616,-0.03459337235253267,0.2863882620676766,0.8242016678228037
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,identity+fine,centred,resnet50_avgpool,0.3372632098729905,0.46167831151728406,0.5869565532112087,-0.13717717209766858,0.5237438599887335,0.7081872286192635
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,fine-only,raw,clip_embed,0.40323993954894316,0.37305523728142254,0.43085296279664015,0.13960042668434192,0.21553729504494662,0.738887901717657
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,fine-only,raw,clip_ln_post,0.40323993954894316,0.37305523728142254,0.43065144129860616,0.12584638538482026,0.20664398391208305,0.767179281085392
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,fine-only,raw,resnet50_avgpool,0.40323993954894316,0.37305523728142254,0.5869565532112087,-0.03778861284615691,0.4672867784297478,0.7230103447534589
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,fine-only,centred,clip_embed,0.41548409389158913,0.23547476921637178,0.43085296279664015,0.14118979038065424,0.18799547710776207,0.7788487381602937
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,fine-only,centred,clip_ln_post,0.41548409389158913,0.23547476921637178,0.43065144129860616,0.1405749720567113,0.18699224717816482,0.7806697191360217
MTL concept,4,44,amygdala,R,img_0154,a photo of Lenny Kravitz,identity,62,fine-only,centred,resnet50_avgpool,0.41548409389158913,0.23547476921637178,0.5869565532112087,-0.04581952370672066,0.457622522501612,0.7496877511462064
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,identity+fine,raw,clip_embed,0.029103404081866853,0.07402933490102322,0.08576775856681208,-0.04485994436785292,0.09227092017981578,0.7075690727930946
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,identity+fine,raw,clip_ln_post,0.029103404081866853,0.07402933490102322,0.08668352169977073,-0.046452050897948814,0.09389393693936375,0.7110987243231511
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,identity+fine,raw,resnet50_avgpool,0.029103404081866853,0.07402933490102322,0.004317169055376447,0.04142835914096623,-0.029810392045957944,0.7839608166221728
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,identity+fine,centred,clip_embed,-0.00018330732901376335,0.044537624254278284,0.08576775856681208,-0.051848671942201476,0.10012284760591127,0.514372308596298
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,identity+fine,centred,clip_ln_post,-0.00018330732901376335,0.044537624254278284,0.08668352169977073,-0.052519122766650904,0.10124985081453598,0.5152040145193553
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,identity+fine,centred,resnet50_avgpool,-0.00018330732901376335,0.044537624254278284,0.004317169055376447,-0.002885719524946418,0.0051895635608595145,0.5260161915191011
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,fine-only,raw,clip_embed,0.08199742312466533,-0.0446837657339401,0.08576775856681208,0.07759212887023191,0.08156909449789382,0.05611698701653249
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,fine-only,raw,clip_ln_post,0.08199742312466533,-0.0446837657339401,0.08668352169977073,0.07837244841219784,0.08326559215357145,0.04618276363928148
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,fine-only,raw,resnet50_avgpool,0.08199742312466533,-0.0446837657339401,0.004317169055376447,0.08236708910538806,0.00893353607734587,-0.05576309610741923
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,fine-only,centred,clip_embed,0.03238853398965361,-0.0027745705180057157,0.08576775856681208,-0.023950773129804186,0.08296826024165128,0.6001726025599242
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,fine-only,centred,clip_ln_post,0.03238853398965361,-0.0027745705180057157,0.08668352169977073,-0.02563181184356662,0.08440700624471277,0.6076083693173038
MTL concept,4,45,amygdala,R,img_0139,a photo of a wild mammal,fine,62,fine-only,centred,resnet50_avgpool,0.03238853398965361,-0.0027745705180057157,0.004317169055376447,0.03564881360208006,-0.015514107303224526,0.5371203354641849
MTL concept,4,46,amygdala,R,img_0147,a photo of Macaulay Culkin,identity,62,identity+fine,raw,clip_embed,0.07356503294346793,0.019024828726217892,0.02968553932270265,0.0714699322100749,0.02399967117071105,0.07919625062499018
MTL concept,4,46,amygdala,R,img_0147,a photo of Macaulay Culkin,identity,62,identity+fine,raw,clip_ln_post,0.07356503294346793,0.019024828726217892,0.0401943736565793,0.06931774162971621,0.031723911718282094,0.11938689802907625
MTL concept,4,46,amygdala,R,img_0147,a photo of Macaulay Culkin,identity,62,identity+fine,raw,resnet50_avgpool,0.07356503294346793,0.019024828726217892,0.12746116582573017,0.09312656381228199,0.13954057024966396,-0.1403394877359743
MTL concept,4,46,amygdala,R,img_0147,a photo of Macaulay Culkin,identity,62,identity+fine,centred,clip_embed,0.06767929720816558,0.07789617148977016,0.02968553932270265,0.06633170406780205,-0.02645690472338596,0.712347022902169
MTL concept,4,46,amygdala,R,img_0147,a photo of Macaulay Culkin,identity,62,identity+fine,centred,clip_ln_post,0.06767929720816558,0.07789617148977016,0.0401943736565793,0.05485043868552778,-0.006244117718218843,0.6628189675627464
MTL concept,4,46,amygdala,R,img_0147,a photo of Macaulay Culkin,identity,62,identity+fine,centred,resnet50_avgpool,0.06767929720816558,0.07789617148977016,0.12746116582573017,-0.027290557902762073,0.11160460955025356,0.6855791884133818
MTL concept,4,46,amygdala,R,img_0147,a photo of Macaulay Culkin,identity,62,fine-only,raw,clip_embed,0.10414008714701725,0.12298982948289533,0.02968553932270265,0.14055882182423407,-0.09941138873956505,0.8235695306010763
MTL concept,4,46,amygdala,R,img_0147,a photo of Macaulay Culkin,identity,62,fine-only,raw,clip_ln_post,0.10414008714701725,0.12298982948289533,0.0401943736565793,0.12346683468888586,-0.07781731363432505,0.8157840293756649
